fpr tpr threshold Method Boundary
0.38117246942379385 0.7129485179407177 0.0680038557456856 Bayes 24
0.38117246942379385 0.7132605304212168 0.068003261858597 Bayes 24
0.3818047047025224 0.7132605304212168 0.0678059148802482 Bayes 24
0.3818047047025224 0.7135725429017161 0.0678042140690129 Bayes 24
0.3837886154047396 0.7135725429017161 0.0673337268893835 Bayes 24
0.3837886154047396 0.7141965678627145 0.0673159804206479 Bayes 24
0.38385401905426325 0.7141965678627145 0.0672880482997639 Bayes 24
0.38385401905426325 0.7145085803432137 0.0672866567194391 Bayes 24
0.38426824216791294 0.7145085803432137 0.0671807233407049 Bayes 24
0.38426824216791294 0.7151326053042122 0.067172084861414 Bayes 24
0.38442085068346815 0.7151326053042122 0.0671459776250064 Bayes 24
0.38442085068346815 0.7157566302652106 0.0671294880145488 Bayes 24
0.38487867623013367 0.7157566302652106 0.067020740834164 Bayes 24
0.38487867623013367 0.7160686427457098 0.0670198345219843 Bayes 24
0.38511848961172035 0.7160686427457098 0.0669773344558627 Bayes 24
0.38511848961172035 0.7163806552262091 0.0669720515367475 Bayes 24
0.3854019054263228 0.7163806552262091 0.066921012789217 Bayes 24
0.3854019054263228 0.7166926677067083 0.066920068586742 Bayes 24
0.3856199175914016 0.7166926677067083 0.0668820209542165 Bayes 24
0.3856199175914016 0.7170046801872075 0.0668748881730109 Bayes 24
0.38568532124092525 0.7170046801872075 0.066854509923883 Bayes 24
0.38568532124092525 0.7173166926677067 0.0668507853790412 Bayes 24
0.3862303516536223 0.7173166926677067 0.0667135448089492 Bayes 24
0.3862303516536223 0.717628705148206 0.0667130627522526 Bayes 24
0.3862957553031459 0.717628705148206 0.0667007519893681 Bayes 24
0.3862957553031459 0.7179407176287051 0.0666909409927255 Bayes 24
0.38638296016917745 0.7179407176287051 0.066657273179158 Bayes 24
0.38638296016917745 0.7182527301092043 0.0666397005689622 Bayes 24
0.38668817720028775 0.7182527301092043 0.0665849116565279 Bayes 24
0.38668817720028775 0.7185647425897036 0.066582591181263 Bayes 24
0.38675358084981143 0.7185647425897036 0.0665713624444538 Bayes 24
0.38675358084981143 0.7188767550702028 0.0665682741944683 Bayes 24
0.3871024003139375 0.7188767550702028 0.0665106855416837 Bayes 24
0.3871024003139375 0.719188767550702 0.0665089593760149 Bayes 24
0.3873422136955242 0.719188767550702 0.0664841066190375 Bayes 24
0.3873422136955242 0.7195007800312012 0.0664832031269494 Bayes 24
0.3876038282936188 0.7195007800312012 0.066427774754413 Bayes 24
0.3876038282936188 0.7198127925117005 0.0664267554906216 Bayes 24
0.3878218404586976 0.7198127925117005 0.0663710572438398 Bayes 24
0.3878218404586976 0.7201248049921997 0.0663666926603462 Bayes 24
0.38821426235583945 0.7201248049921997 0.066279887323413 Bayes 24
0.38821426235583945 0.7204368174726989 0.0662710436136847 Bayes 24
0.38841047330441036 0.7204368174726989 0.0662222665063486 Bayes 24
0.38841047330441036 0.7207488299531981 0.0662183628972089 Bayes 24
0.3884322745209183 0.7207488299531981 0.0662177544166025 Bayes 24
0.3884322745209183 0.7210608424336974 0.0662128118029507 Bayes 24
0.38891190128409164 0.7210608424336974 0.0661361103045254 Bayes 24
0.38891190128409164 0.7213728549141966 0.0661208606387355 Bayes 24
0.3889991061501232 0.7213728549141966 0.0660983550818019 Bayes 24
0.3889991061501232 0.7216848673946958 0.0660887671320869 Bayes 24
0.3890645097996468 0.7216848673946958 0.0660844764058341 Bayes 24
0.3890645097996468 0.721996879875195 0.0660784575903754 Bayes 24
0.3891299134491705 0.721996879875195 0.0660656477685261 Bayes 24
0.3891299134491705 0.7223088923556942 0.0660635232802569 Bayes 24
0.3891517146656783 0.7223088923556942 0.0660567380562767 Bayes 24
0.3891517146656783 0.7226209048361935 0.0660497927352877 Bayes 24
0.3902417754910724 0.7226209048361935 0.06574737764917 Bayes 24
0.3902417754910724 0.7229329173166926 0.0657452473036877 Bayes 24
0.39050339008916696 0.7229329173166926 0.0656799292021074 Bayes 24
0.39050339008916696 0.7235569422776911 0.065679517597255 Bayes 24
0.3906123961717064 0.7235569422776911 0.065646379889608 Bayes 24
0.3906123961717064 0.7238689547581904 0.0656448419435525 Bayes 24
0.3909830168523404 0.7238689547581904 0.0655526846051543 Bayes 24
0.3909830168523404 0.7241809672386895 0.0655497023090986 Bayes 24
0.3912882338834507 0.7241809672386895 0.065473795297042 Bayes 24
0.3912882338834507 0.7244929797191888 0.0654650353066302 Bayes 24
0.3913754387494822 0.7244929797191888 0.0654453760267064 Bayes 24
0.3913754387494822 0.724804992199688 0.0654364036791825 Bayes 24
0.3916806557805926 0.724804992199688 0.065347121270282 Bayes 24
0.3916806557805926 0.7251170046801872 0.0653460818771578 Bayes 24
0.3918114630796398 0.7251170046801872 0.0653179982180734 Bayes 24
0.3918114630796398 0.7254290171606864 0.0653162076620392 Bayes 24
0.39213848132725804 0.7254290171606864 0.0652458950588971 Bayes 24
0.39213848132725804 0.7257410296411857 0.0652244204544062 Bayes 24
0.3921820837602738 0.7257410296411857 0.0652169969691915 Bayes 24
0.3921820837602738 0.7260530421216849 0.065214953358266 Bayes 24
0.39246549957487625 0.7260530421216849 0.0651228890923519 Bayes 24
0.39246549957487625 0.726365054602184 0.0651200635831426 Bayes 24
0.393075933637097 0.726365054602184 0.0650154668646209 Bayes 24
0.393075933637097 0.7266770670826833 0.0650033965563731 Bayes 24
0.39316313850312845 0.7266770670826833 0.0649922946937733 Bayes 24
0.39316313850312845 0.7269890795631825 0.0649878623570017 Bayes 24
0.3933811506682073 0.7269890795631825 0.0649444998750398 Bayes 24
0.3933811506682073 0.7276131045241809 0.0649330893620381 Bayes 24
0.3939261810809043 0.7276131045241809 0.064748080231855 Bayes 24
0.3939261810809043 0.7279251170046802 0.0647461858423309 Bayes 24
0.3941441932459831 0.7279251170046802 0.0646894493097997 Bayes 24
0.3941441932459831 0.7282371294851794 0.0646884392065814 Bayes 24
0.394165994462491 0.7282371294851794 0.064688253921354 Bayes 24
0.394165994462491 0.7285491419656787 0.0646821388145643 Bayes 24
0.39425319932852254 0.7285491419656787 0.0646599899918828 Bayes 24
0.39425319932852254 0.7288611544461778 0.0646447890614889 Bayes 24
0.3947982297412196 0.7288611544461778 0.0645056096911569 Bayes 24
0.3947982297412196 0.7291731669266771 0.0645039841248712 Bayes 24
0.394907235823759 0.7291731669266771 0.0644730986304641 Bayes 24
0.394907235823759 0.7294851794071763 0.0644483145095784 Bayes 24
0.3949726394732826 0.7294851794071763 0.0644195721792312 Bayes 24
0.3949726394732826 0.7297971918876756 0.0644187336981553 Bayes 24
0.3951034467723299 0.7297971918876756 0.064407466715769 Bayes 24
0.3951034467723299 0.7301092043681747 0.0644062723856662 Bayes 24
0.39595369421613724 0.7301092043681747 0.0642445824716009 Bayes 24
0.39595369421613724 0.7304212168486739 0.0642433010341392 Bayes 24
0.39597549543264515 0.7304212168486739 0.0642267069204864 Bayes 24
0.39597549543264515 0.7307332293291732 0.0642159681764817 Bayes 24
0.39621530881423184 0.7307332293291732 0.0641765917255371 Bayes 24
0.39621530881423184 0.7310452418096723 0.0641755593469739 Bayes 24
0.396367917329787 0.7310452418096723 0.0641433406215924 Bayes 24
0.396367917329787 0.7313572542901716 0.0641432101340495 Bayes 24
0.3965641282783579 0.7313572542901716 0.0641147316921961 Bayes 24
0.3965641282783579 0.7316692667706708 0.0641134715240442 Bayes 24
0.39667313436089735 0.7316692667706708 0.0640971545896286 Bayes 24
0.39667313436089735 0.7322932917316692 0.0640916594292524 Bayes 24
0.39673853801042097 0.7322932917316692 0.0640894558463564 Bayes 24
0.39673853801042097 0.7326053042121685 0.0640886167835212 Bayes 24
0.3967603392269289 0.7326053042121685 0.0640724158778244 Bayes 24
0.3967603392269289 0.7329173166926677 0.0640705442758227 Bayes 24
0.39678214044343674 0.7329173166926677 0.0640675837654808 Bayes 24
0.39678214044343674 0.7335413416536661 0.0640659633413451 Bayes 24
0.3969347489589919 0.7335413416536661 0.0640333048007216 Bayes 24
0.3969347489589919 0.7338533541341654 0.0640293484267357 Bayes 24
0.3970873574745471 0.7338533541341654 0.0639928140755517 Bayes 24
0.3970873574745471 0.7341653666146646 0.063991237519441 Bayes 24
0.3973271708561338 0.7341653666146646 0.063968814047194 Bayes 24
0.3973271708561338 0.7344773790951638 0.0639644016439264 Bayes 24
0.39743617693867317 0.7344773790951638 0.0639402536128139 Bayes 24
0.39743617693867317 0.734789391575663 0.0639353697272148 Bayes 24
0.3974579781551811 0.734789391575663 0.0639283438449531 Bayes 24
0.3974579781551811 0.7351014040561622 0.0639273757122755 Bayes 24
0.398024809784386 0.7351014040561622 0.0637906238822194 Bayes 24
0.398024809784386 0.7354134165366615 0.0637876986792717 Bayes 24
0.39839543046501996 0.7354134165366615 0.0637045764463192 Bayes 24
0.39839543046501996 0.7357254290171606 0.0636951893440594 Bayes 24
0.39863524384660665 0.7357254290171606 0.0636311544580775 Bayes 24
0.39863524384660665 0.7360374414976599 0.0636248610572527 Bayes 24
0.39883145479517756 0.7360374414976599 0.063580131750211 Bayes 24
0.39883145479517756 0.7363494539781591 0.0635777526594405 Bayes 24
0.39896226209422486 0.7363494539781591 0.0635342479955089 Bayes 24
0.39896226209422486 0.7366614664586584 0.0635296720617739 Bayes 24
0.39911487060978 0.7366614664586584 0.0634887103777798 Bayes 24
0.39911487060978 0.7369734789391575 0.0634810832880952 Bayes 24
0.39939828642438246 0.7369734789391575 0.0634298591325307 Bayes 24
0.39939828642438246 0.7372854914196568 0.0634247344565729 Bayes 24
0.39965990102247706 0.7372854914196568 0.0633656683440124 Bayes 24
0.39965990102247706 0.737597503900156 0.0633624896306808 Bayes 24
0.40000872048660313 0.737597503900156 0.0632897497783844 Bayes 24
0.40000872048660313 0.7379095163806553 0.063285017609291 Bayes 24
0.4002049314351741 0.7379095163806553 0.0632460865786735 Bayes 24
0.4002049314351741 0.7382215288611544 0.0632450514500151 Bayes 24
0.4005755521158081 0.7382215288611544 0.0631760301744994 Bayes 24
0.4005755521158081 0.7385335413416537 0.063170323703391 Bayes 24
0.40059735333231594 0.7385335413416537 0.0631665764393612 Bayes 24
0.40059735333231594 0.7388455538221529 0.0631616067609541 Bayes 24
0.40081536549739477 0.7388455538221529 0.0631253925154129 Bayes 24
0.40081536549739477 0.7391575663026521 0.063105085395863 Bayes 24
0.4016438117246942 0.7391575663026521 0.0629187847452409 Bayes 24
0.4016438117246942 0.7394695787831513 0.0629181956108961 Bayes 24
0.40175281780723365 0.7394695787831513 0.0628928903839603 Bayes 24
0.40175281780723365 0.7397815912636505 0.0628815948764499 Bayes 24
0.4017964202402494 0.7397815912636505 0.0628682889584912 Bayes 24
0.4017964202402494 0.7400936037441498 0.0628587220678627 Bayes 24
0.40245045673548585 0.7400936037441498 0.0627527897124781 Bayes 24
0.40245045673548585 0.740405616224649 0.0627494966480399 Bayes 24
0.40251586038500947 0.740405616224649 0.0627370378371758 Bayes 24
0.40251586038500947 0.7410296411856474 0.0627252657599175 Bayes 24
0.4027992761996119 0.7410296411856474 0.0626689916202153 Bayes 24
0.4027992761996119 0.7416536661466459 0.0626389953198128 Bayes 24
0.40327890296278535 0.7416536661466459 0.0625114390089682 Bayes 24
0.40327890296278535 0.7419656786271451 0.0625084981272295 Bayes 24
0.40360592121040356 0.7419656786271451 0.0624400486141668 Bayes 24
0.40360592121040356 0.7425897035881436 0.0624248259540875 Bayes 24
0.4036277224269114 0.7425897035881436 0.0624240707617388 Bayes 24
0.4036277224269114 0.7429017160686427 0.0624164373194904 Bayes 24
0.4036713248599272 0.7429017160686427 0.062409448778893 Bayes 24
0.4036713248599272 0.7432137285491419 0.0624052561734621 Bayes 24
0.4038021321589745 0.7432137285491419 0.0623581424069133 Bayes 24
0.4038021321589745 0.7435257410296412 0.0623544176339186 Bayes 24
0.40395474067452963 0.7435257410296412 0.0623357334070205 Bayes 24
0.40395474067452963 0.7438377535101404 0.0623307025837003 Bayes 24
0.4039983431075454 0.7438377535101404 0.0623300554246471 Bayes 24
0.4039983431075454 0.7444617784711388 0.0623058236704695 Bayes 24
0.404063746757069 0.7444617784711388 0.0622871240691493 Bayes 24
0.404063746757069 0.7447737909516381 0.0622861036636247 Bayes 24
0.4042381564891321 0.7447737909516381 0.0622551252937868 Bayes 24
0.4042381564891321 0.7450858034321373 0.062254616248312 Bayes 24
0.40430356013865576 0.7450858034321373 0.0622465678098572 Bayes 24
0.40430356013865576 0.7453978159126365 0.0622432192265767 Bayes 24
0.4043689637881794 0.7453978159126365 0.0622269962882191 Bayes 24
0.4043689637881794 0.7457098283931357 0.0622267171790867 Bayes 24
0.40460877716976607 0.7457098283931357 0.0621729932898629 Bayes 24
0.40460877716976607 0.746021840873635 0.0621712668122608 Bayes 24
0.40471778325230545 0.746021840873635 0.0621476266845819 Bayes 24
0.40471778325230545 0.7463338533541342 0.0621433108765828 Bayes 24
0.4049575966338922 0.7463338533541342 0.0620836144728233 Bayes 24
0.4049575966338922 0.7466458658346334 0.0620786086146647 Bayes 24
0.40543722339706556 0.7466458658346334 0.061980846350228 Bayes 24
0.40543722339706556 0.7469578783151326 0.061974007410172 Bayes 24
0.40580784407769954 0.7469578783151326 0.0619102651757455 Bayes 24
0.40580784407769954 0.7472698907956318 0.0619008802539402 Bayes 24
0.4061566635418256 0.7472698907956318 0.0618403354494842 Bayes 24
0.4061566635418256 0.747581903276131 0.061833007377344 Bayes 24
0.4063528744903966 0.747581903276131 0.0617835744429243 Bayes 24
0.4063528744903966 0.7478939157566302 0.0617749855321544 Bayes 24
0.4070505134186488 0.7478939157566302 0.0616411611733434 Bayes 24
0.4070505134186488 0.7482059282371295 0.0616410616525487 Bayes 24
0.40739933288277486 0.7482059282371295 0.06154087042952 Bayes 24
0.40739933288277486 0.748829953198128 0.0615258577027649 Bayes 24
0.4076827486973773 0.748829953198128 0.0614826245102975 Bayes 24
0.4076827486973773 0.7491419656786271 0.0614702641398914 Bayes 24
0.4078789596459482 0.7491419656786271 0.0614159232692095 Bayes 24
0.4078789596459482 0.7494539781591264 0.0614149536359356 Bayes 24
0.40809697181102705 0.7494539781591264 0.0613830379058257 Bayes 24
0.40809697181102705 0.7497659906396256 0.0613807575904376 Bayes 24
0.4081405742440428 0.7497659906396256 0.0613742654568922 Bayes 24
0.4081405742440428 0.7500780031201248 0.0613726265621839 Bayes 24
0.40853299614118466 0.7500780031201248 0.0612535026239416 Bayes 24
0.40853299614118466 0.750390015600624 0.0612533667699497 Bayes 24
0.4088164119557871 0.750390015600624 0.0611941450515128 Bayes 24
0.4088164119557871 0.7507020280811233 0.0611927429361695 Bayes 24
0.40899082168785017 0.7507020280811233 0.0611707406727335 Bayes 24
0.40899082168785017 0.7513260530421216 0.0611614619059127 Bayes 24
0.40905622533737385 0.7513260530421216 0.0611540433498318 Bayes 24
0.40905622533737385 0.7516380655226209 0.0611432570463307 Bayes 24
0.40942684601800783 0.7516380655226209 0.0610464474904418 Bayes 24
0.40942684601800783 0.7519500780031201 0.0610451498610079 Bayes 24
0.40955765331705507 0.7519500780031201 0.0610059206925651 Bayes 24
0.40955765331705507 0.7522620904836194 0.061002387028781 Bayes 24
0.40968846061610237 0.7522620904836194 0.0609863267446253 Bayes 24
0.40968846061610237 0.7525741029641185 0.0609834194766763 Bayes 24
0.4100372800802285 0.7525741029641185 0.0608982060582643 Bayes 24
0.4100372800802285 0.7528861154446178 0.06089672721838 Bayes 24
0.410495105626894 0.7528861154446178 0.0608240573980584 Bayes 24
0.410495105626894 0.7535101404056163 0.0608139867062996 Bayes 24
0.41051690684340186 0.7535101404056163 0.060796826340643 Bayes 24
0.41051690684340186 0.7538221528861154 0.0607917054116193 Bayes 24
0.4106041117094334 0.7538221528861154 0.0607751960799488 Bayes 24
0.4106041117094334 0.7541341653666147 0.0607642749037048 Bayes 24
0.4107349190084807 0.7541341653666147 0.0607476363161304 Bayes 24
0.4107349190084807 0.7544461778471139 0.0607472984445929 Bayes 24
0.41075672022498855 0.7544461778471139 0.0607376699840023 Bayes 24
0.41075672022498855 0.7550702028081123 0.0607353104570508 Bayes 24
0.4109747323900674 0.7550702028081123 0.060688195811026 Bayes 24
0.4109747323900674 0.7553822152886115 0.0606790214866527 Bayes 24
0.411040136039591 0.7553822152886115 0.0606657305526186 Bayes 24
0.411040136039591 0.7560062402496099 0.0606629830956326 Bayes 24
0.4113889555037171 0.7560062402496099 0.0605559614892878 Bayes 24
0.4113889555037171 0.7563182527301092 0.060554421974351 Bayes 24
0.4115197628027644 0.7563182527301092 0.0605233134419884 Bayes 24
0.4115197628027644 0.7566302652106084 0.0605172241055365 Bayes 24
0.411955787132922 0.7566302652106084 0.0603520579451364 Bayes 24
0.411955787132922 0.7569422776911077 0.0603495064930207 Bayes 24
0.412326407813556 0.7569422776911077 0.060259223777813 Bayes 24
0.412326407813556 0.7572542901716068 0.0602585916040951 Bayes 24
0.41241361267958754 0.7572542901716068 0.0602286346742528 Bayes 24
0.41241361267958754 0.7575663026521061 0.0602279154311112 Bayes 24
0.41260982362815846 0.7575663026521061 0.0601915043652942 Bayes 24
0.41260982362815846 0.7578783151326053 0.0601911440304297 Bayes 24
0.4127842333602215 0.7578783151326053 0.0601449835337071 Bayes 24
0.4127842333602215 0.7585023400936037 0.0601377410370837 Bayes 24
0.4129368418757767 0.7585023400936037 0.0601033282094597 Bayes 24
0.4129368418757767 0.758814352574103 0.0601014066535309 Bayes 24
0.4130240467418082 0.758814352574103 0.0600650139895852 Bayes 24
0.4130240467418082 0.7591263650546022 0.0600619263086028 Bayes 24
0.41363448080402887 0.7591263650546022 0.0598945701701548 Bayes 24
0.41363448080402887 0.7594383775351013 0.0598823196875054 Bayes 24
0.41374348688656826 0.7594383775351013 0.0598763987929085 Bayes 24
0.41374348688656826 0.7597503900156006 0.059876317520947 Bayes 24
0.41387429418561555 0.7597503900156006 0.0598387003299951 Bayes 24
0.41387429418561555 0.7600624024960998 0.0598333675035405 Bayes 24
0.41389609540212347 0.7600624024960998 0.0598330658260825 Bayes 24
0.41389609540212347 0.7603744149765991 0.0598300907688735 Bayes 24
0.4139178966186313 0.7603744149765991 0.0598281942461708 Bayes 24
0.4139178966186313 0.7606864274570982 0.0598269670955636 Bayes 24
0.4139614990516471 0.7606864274570982 0.0598232997592631 Bayes 24
0.4139614990516471 0.7609984399375975 0.0598222302911527 Bayes 24
0.41450652946434413 0.7609984399375975 0.0596805314562182 Bayes 24
0.41450652946434413 0.7613104524180967 0.0596759926854094 Bayes 24
0.414528330680852 0.7613104524180967 0.0596747650324334 Bayes 24
0.414528330680852 0.761622464898596 0.0596681729141438 Bayes 24
0.4148771501449781 0.761622464898596 0.0595801540297443 Bayes 24
0.4148771501449781 0.7619344773790951 0.0595799260065227 Bayes 24
0.4150515598770411 0.7619344773790951 0.059551004805545 Bayes 24
0.4150515598770411 0.7622464898595944 0.0595476855846651 Bayes 24
0.41520416839259633 0.7622464898595944 0.0595298145259866 Bayes 24
0.41520416839259633 0.7625585023400936 0.0595294607245932 Bayes 24
0.4153567769081515 0.7625585023400936 0.05951032718571 Bayes 24
0.4153567769081515 0.7628705148205929 0.0595071454250375 Bayes 24
0.4162724280014825 0.7628705148205929 0.0593145423446479 Bayes 24
0.4162724280014825 0.763182527301092 0.0592987680711748 Bayes 24
0.41640323530052975 0.763182527301092 0.0592682086628059 Bayes 24
0.41640323530052975 0.7634945397815912 0.0592512536583117 Bayes 24
0.41655584381608496 0.7634945397815912 0.059221739996231 Bayes 24
0.41655584381608496 0.7638065522620905 0.0592140354774356 Bayes 24
0.41712267544528986 0.7638065522620905 0.0590847198633995 Bayes 24
0.41712267544528986 0.7641185647425897 0.0590819712027934 Bayes 24
0.4173842900433844 0.7641185647425897 0.0590348791718916 Bayes 24
0.4173842900433844 0.7644305772230889 0.0590319631813704 Bayes 24
0.41747149490941593 0.7644305772230889 0.0590071788376619 Bayes 24
0.41747149490941593 0.7647425897035881 0.0590054570369022 Bayes 24
0.4175150973424317 0.7647425897035881 0.0589975666020938 Bayes 24
0.4175150973424317 0.7650546021840874 0.0589973429022055 Bayes 24
0.41766770585798685 0.7650546021840874 0.0589556285909165 Bayes 24
0.41766770585798685 0.7653666146645866 0.0589555042371748 Bayes 24
0.41884497154941247 0.7653666146645866 0.0587459367729367 Bayes 24
0.41884497154941247 0.7656786271450858 0.0587318922101855 Bayes 24
0.419106586147507 0.7656786271450858 0.0586621453721753 Bayes 24
0.419106586147507 0.765990639625585 0.058656882350619 Bayes 24
0.419302797096078 0.765990639625585 0.0586250260565307 Bayes 24
0.419302797096078 0.7663026521060843 0.05862501134578 Bayes 24
0.41945540561163314 0.7663026521060843 0.0586059837385793 Bayes 24
0.41945540561163314 0.7666146645865834 0.0586049831410017 Bayes 24
0.41954261047766467 0.7666146645865834 0.0585662569457115 Bayes 24
0.41954261047766467 0.7669266770670827 0.0585648757390998 Bayes 24
0.41976062264274344 0.7669266770670827 0.0585142978837823 Bayes 24
0.41976062264274344 0.7672386895475819 0.0585106195140582 Bayes 24
0.4198260262922671 0.7672386895475819 0.0584967938651 Bayes 24
0.4198260262922671 0.7675507020280812 0.0584937600813218 Bayes 24
0.41989142994179074 0.7675507020280812 0.05847306080052 Bayes 24
0.41989142994179074 0.7678627145085803 0.058467529838914 Bayes 24
0.42021844818940896 0.7678627145085803 0.0583813931270905 Bayes 24
0.42021844818940896 0.7681747269890795 0.0583722675806609 Bayes 24
0.42045826157099564 0.7681747269890795 0.0583146447400279 Bayes 24
0.42045826157099564 0.7684867394695788 0.0583088836250551 Bayes 24
0.42104689441670845 0.7684867394695788 0.0581946283880538 Bayes 24
0.42104689441670845 0.768798751950078 0.058190310353314 Bayes 24
0.42115590049924784 0.768798751950078 0.0581729854511856 Bayes 24
0.42115590049924784 0.7691107644305772 0.0581727035450021 Bayes 24
0.4212213041487715 0.7691107644305772 0.0581542835322229 Bayes 24
0.4212213041487715 0.7694227769110764 0.058153059394803 Bayes 24
0.4213303102313109 0.7694227769110764 0.0581365017772615 Bayes 24
0.4213303102313109 0.7697347893915757 0.0581338026432182 Bayes 24
0.42150471996337396 0.7697347893915757 0.0581160157573603 Bayes 24
0.42150471996337396 0.7700468018720749 0.0581125918642436 Bayes 24
0.42200614794305524 0.7700468018720749 0.0579548472260903 Bayes 24
0.42200614794305524 0.7703588143525741 0.0579532878739371 Bayes 24
0.42211515402559463 0.7703588143525741 0.0579199405366919 Bayes 24
0.42211515402559463 0.7706708268330733 0.057913918398645 Bayes 24
0.4221369552421025 0.7706708268330733 0.05790575434046 Bayes 24
0.4221369552421025 0.7709828393135726 0.0578917934314989 Bayes 24
0.422224160108134 0.7709828393135726 0.0578626051235952 Bayes 24
0.422224160108134 0.7712948517940718 0.0578586983640801 Bayes 24
0.4225293771392444 0.7712948517940718 0.0578178599796788 Bayes 24
0.4225293771392444 0.771606864274571 0.057817799802779 Bayes 24
0.4226601844382917 0.771606864274571 0.0577604426774216 Bayes 24
0.4226601844382917 0.7722308892355694 0.0577545993900212 Bayes 24
0.4228563953868626 0.7722308892355694 0.0577200753293525 Bayes 24
0.4228563953868626 0.7725429017160687 0.0577186485890996 Bayes 24
0.4229872026859099 0.7725429017160687 0.0577034797329507 Bayes 24
0.4229872026859099 0.7728549141965678 0.0577028835436255 Bayes 24
0.42300900390241775 0.7728549141965678 0.0577023717587146 Bayes 24
0.42300900390241775 0.7731669266770671 0.0576972359249678 Bayes 24
0.42453508905796944 0.7731669266770671 0.0573586040189328 Bayes 24
0.42453508905796944 0.7734789391575663 0.0573573132143189 Bayes 24
0.4245786914909852 0.7734789391575663 0.0573507632007863 Bayes 24
0.4245786914909852 0.7737909516380655 0.0573402857570292 Bayes 24
0.42479670365606403 0.7737909516380655 0.0573031260021914 Bayes 24
0.42479670365606403 0.7741029641185647 0.0573022552654231 Bayes 24
0.4250583182541586 0.7741029641185647 0.0572360074086044 Bayes 24
0.4250583182541586 0.7750390015600624 0.0572128585320699 Bayes 24
0.4252109267697137 0.7750390015600624 0.0571849345302774 Bayes 24
0.4252109267697137 0.7753510140405616 0.0571847010159333 Bayes 24
0.42588676448145807 0.7753510140405616 0.0570220162931115 Bayes 24
0.42588676448145807 0.7756630265210609 0.0570203357899158 Bayes 24
0.4260393729970132 0.7756630265210609 0.0569864291902709 Bayes 24
0.4260393729970132 0.7759750390015601 0.0569814512634806 Bayes 24
0.42656260219320236 0.7759750390015601 0.056886364649868 Bayes 24
0.42656260219320236 0.7765990639625585 0.0568701851632812 Bayes 24
0.42669340949224965 0.7765990639625585 0.0568425921100168 Bayes 24
0.42669340949224965 0.7769110764430577 0.0568304320261488 Bayes 24
0.4268024155747891 0.7769110764430577 0.0567940815968983 Bayes 24
0.4268024155747891 0.777223088923557 0.0567903684721927 Bayes 24
0.42695502409034425 0.777223088923557 0.0567694911305309 Bayes 24
0.42695502409034425 0.7775351014040561 0.0567660896448933 Bayes 24
0.42752185571954915 0.7775351014040561 0.0566655795941118 Bayes 24
0.42752185571954915 0.7778471138845554 0.0566650591366435 Bayes 24
0.4278706751836753 0.7778471138845554 0.0565952317582807 Bayes 24
0.4278706751836753 0.7781591263650546 0.05659181339009 Bayes 24
0.4280014824827225 0.7781591263650546 0.0565721933637907 Bayes 24
0.4280014824827225 0.7784711388455539 0.056548441158737 Bayes 24
0.4281322897817698 0.7784711388455539 0.0565174492550543 Bayes 24
0.4281322897817698 0.778783151326053 0.0565126337965903 Bayes 24
0.42828489829732497 0.778783151326053 0.056489424714957 Bayes 24
0.42828489829732497 0.7790951638065523 0.0564874808886331 Bayes 24
0.4284375068128802 0.7790951638065523 0.0564533722465283 Bayes 24
0.4284375068128802 0.7794071762870515 0.0564489384992008 Bayes 24
0.4288517299265299 0.7794071762870515 0.0563606625182505 Bayes 24
0.4288517299265299 0.7797191887675508 0.0563532455397882 Bayes 24
0.429200549390656 0.7797191887675508 0.0562700974606584 Bayes 24
0.429200549390656 0.7800312012480499 0.0562694646989747 Bayes 24
0.42950576642176636 0.7800312012480499 0.056216910107859 Bayes 24
0.42950576642176636 0.7803432137285491 0.05621640841329 Bayes 24
0.4295275676382742 0.7803432137285491 0.0562160900995069 Bayes 24
0.4295275676382742 0.7806552262090484 0.0562082532316162 Bayes 24
0.4304214175150973 0.7806552262090484 0.0560380731958673 Bayes 24
0.4304214175150973 0.7809672386895475 0.0560314774223039 Bayes 24
0.4309882491443022 0.7809672386895475 0.0558984907105127 Bayes 24
0.4309882491443022 0.7812792511700468 0.0558945467223521 Bayes 24
0.43127166495890473 0.7812792511700468 0.0558394445051652 Bayes 24
0.43127166495890473 0.781591263650546 0.0558360285216044 Bayes 24
0.431402472257952 0.781591263650546 0.0557991629162778 Bayes 24
0.431402472257952 0.7819032761310453 0.0557986992740814 Bayes 24
0.4314242734744599 0.7819032761310453 0.0557940710189282 Bayes 24
0.4314242734744599 0.7822152886115444 0.0557935206689586 Bayes 24
0.4317512917220781 0.7822152886115444 0.0557428012947062 Bayes 24
0.4317512917220781 0.7825273010920437 0.0557318188870293 Bayes 24
0.43177309293858596 0.7825273010920437 0.055730915270306 Bayes 24
0.43177309293858596 0.7828393135725429 0.0557304707822636 Bayes 24
0.431947502670649 0.7828393135725429 0.0556876719702054 Bayes 24
0.431947502670649 0.7831513260530422 0.0556831474492818 Bayes 24
0.432318123351283 0.7831513260530422 0.0556074950713976 Bayes 24
0.432318123351283 0.7834633385335413 0.0555998568560335 Bayes 24
0.43271054524842484 0.7834633385335413 0.0555358706999469 Bayes 24
0.43271054524842484 0.7837753510140406 0.0555331075553749 Bayes 24
0.4327541476814406 0.7837753510140406 0.0555309056671904 Bayes 24
0.4327541476814406 0.7840873634945398 0.0555252897643993 Bayes 24
0.4331247683620746 0.7840873634945398 0.0554329237241956 Bayes 24
