fpr tpr threshold Method
0.03187378529781639 0.07798319327731093 0.37352611601739094 Bayes
0.03187378529781639 0.07865546218487394 0.37345192357200974 Bayes
0.03230821996112953 0.07865546218487394 0.37106244648680814 Bayes
0.03230821996112953 0.07966386554621849 0.3705417215971146 Bayes
0.03242254487252772 0.07966386554621849 0.37007817147679023 Bayes
0.03242254487252772 0.08 0.36997962015470853 Bayes
0.032445409854807365 0.08 0.3698611003802875 Bayes
0.032445409854807365 0.08033613445378152 0.36984587998430707 Bayes
0.03249113981936664 0.08033613445378152 0.36954791280191157 Bayes
0.03249113981936664 0.08067226890756303 0.36952039016647825 Bayes
0.03255973476620556 0.08067226890756303 0.36931005490588453 Bayes
0.03255973476620556 0.08100840336134454 0.3692765533046294 Bayes
0.03278838458900194 0.08100840336134454 0.3683804824820169 Bayes
0.03278838458900194 0.08134453781512604 0.3683280531254567 Bayes
0.032879844518120496 0.08134453781512604 0.3682153889612498 Bayes
0.032879844518120496 0.08168067226890756 0.3682028933382584 Bayes
0.032994169429518695 0.08168067226890756 0.36781127782682044 Bayes
0.032994169429518695 0.08201680672268907 0.3677188257308314 Bayes
0.033131359323196524 0.08201680672268907 0.3666942901197854 Bayes
0.033131359323196524 0.08235294117647059 0.36655677632421485 Bayes
0.03326854921687436 0.08235294117647059 0.36645024788150793 Bayes
0.03326854921687436 0.0826890756302521 0.3663903499341451 Bayes
0.033314279181433634 0.0826890756302521 0.3663156130268853 Bayes
0.033314279181433634 0.08302521008403362 0.36613317815605223 Bayes
0.033497199039670744 0.08302521008403362 0.3656793476433558 Bayes
0.033497199039670744 0.08336134453781513 0.36563346358935184 Bayes
0.033611523951068936 0.08336134453781513 0.36523849444455925 Bayes
0.033611523951068936 0.08369747899159664 0.36522427721485734 Bayes
0.03374871384474677 0.08369747899159664 0.36449186079992296 Bayes
0.03374871384474677 0.08403361344537816 0.364049431074044 Bayes
0.03409168857894135 0.08403361344537816 0.3631227915102381 Bayes
0.03409168857894135 0.08436974789915966 0.3630099869163352 Bayes
0.0341831485080599 0.08436974789915966 0.3624550452377812 Bayes
0.0341831485080599 0.08470588235294117 0.3621604128588487 Bayes
0.034228878472619184 0.08470588235294117 0.36203240830922273 Bayes
0.034228878472619184 0.08504201680672269 0.36167925773007203 Bayes
0.03427460843717846 0.08504201680672269 0.36144652719613213 Bayes
0.03427460843717846 0.08571428571428572 0.3614035100073611 Bayes
0.0342974734194581 0.08571428571428572 0.36140287289917417 Bayes
0.0342974734194581 0.08638655462184874 0.36095461874185486 Bayes
0.034343203384017376 0.08638655462184874 0.3607753548636071 Bayes
0.034343203384017376 0.08672268907563026 0.3607679425231653 Bayes
0.034891962958728706 0.08672268907563026 0.35942227872928595 Bayes
0.034891962958728706 0.0880672268907563 0.3590083325935136 Bayes
0.03491482794100834 0.0880672268907563 0.3588885894995937 Bayes
0.03491482794100834 0.08840336134453781 0.3588843877478673 Bayes
0.03523493769292329 0.08840336134453781 0.3578566871230724 Bayes
0.03523493769292329 0.08907563025210084 0.3575538173611211 Bayes
0.035257802675202926 0.08907563025210084 0.357449394116739 Bayes
0.035257802675202926 0.08941176470588236 0.35741593403222927 Bayes
0.03548645249799932 0.08941176470588236 0.35661888508121414 Bayes
0.03548645249799932 0.08974789915966387 0.3565588027083523 Bayes
0.035623642391677146 0.08974789915966387 0.35598829137335963 Bayes
